Number_of_people,Average_Age,Total_Income,Occupation,Lifestyle,House_Size,Presence_of_garden,Number_of_bathrooms,Dishwasher_usage,Washing_machine_usage,Swimming_pool,Water_storage,Water_footprint
3,46,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5941.581399385883
4,47,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,7155.12816774168
5,48,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8028.008541900815
6,49,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11109.509485216688
7,50,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12104.856007033906
8,51,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14275.170297950528
1,52,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2853.0985926243457
2,53,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3495.0328071471504
3,54,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5719.994060737908
4,55,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6672.6128574938075
5,56,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8222.380137668923
6,57,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11126.141831151668
7,58,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11797.497730786006
8,59,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14111.324686057642
1,60,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3422.819997675247
2,61,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3780.295856700109
3,62,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5808.3854297613125
4,63,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6561.9266220458285
5,64,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8252.57892344157
6,65,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11395.84676071812
7,66,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12310.180470979987
8,67,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13840.122577265103
1,68,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3328.5743294129625
2,69,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4044.940363346897
3,70,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5730.319592875371
4,71,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6616.118981730474
5,72,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8346.545859329355
6,73,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10843.651392158852
7,74,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11939.972368573992
8,75,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13792.443190463115
1,76,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3189.992562095784
2,77,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4067.858462664633
3,78,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5378.575635181766
4,79,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6482.023599335451
5,80,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8139.708039142405
6,81,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10995.208286732428
7,82,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11786.883854738426
8,83,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13808.428222931641
1,84,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3138.4067562516557
2,85,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3637.4053421961257
3,86,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5765.40597442226
4,87,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6520.491600463845
5,88,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8200.460957255398
6,89,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11153.451691013646
7,90,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12175.06213891058
8,91,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13915.713066282917
1,92,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3163.592679825888
2,93,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3957.2582889966056
3,94,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6432.634154381414
4,95,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6576.941294757636
5,96,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8036.07255190867
6,97,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11333.150246767893
7,98,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11773.257502591106
8,99,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13628.843446121313
1,20,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2929.1125162349927
2,21,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4002.4458993494736
3,22,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5587.629298013163
4,23,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6782.2290933372315
5,24,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8424.772069200731
6,25,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11343.669342300573
7,26,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12003.241027869339
8,27,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13853.16357407655
1,28,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3184.539363002701
2,29,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4189.222359534849
3,30,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5680.2698611759015
4,31,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6661.346575895931
5,32,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8168.535341454914
6,33,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11019.44882169064
7,34,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12040.57492037431
8,35,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14253.575372175465
1,36,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2923.742910993542
2,37,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4254.9370629656305
3,38,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6048.870779804552
4,39,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6505.924973131792
5,40,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8149.3870934943025
6,41,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10941.914107507539
7,42,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11986.558423114227
8,43,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13803.866276400158
1,44,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3077.7982295669426
2,45,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3654.034565059835
3,46,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6091.737353124353
4,47,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6641.983317776325
5,48,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8348.47270793856
6,49,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11529.996191577573
7,50,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11968.498089474302
8,51,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13734.008355459831
1,52,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3080.8424662697535
2,53,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3766.316306015571
3,54,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5964.923577112793
4,55,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6471.149868508037
5,56,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8315.464235509307
6,57,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10989.390461667826
7,58,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12062.467894826166
8,59,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13902.726135402769
1,60,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3049.3241153363792
2,61,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3911.2644001875283
3,62,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5518.275126889492
4,63,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6628.8017554941725
5,64,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8463.972552653642
6,65,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11409.399430400243
7,66,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12165.773263979288
8,67,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13721.22079566296
1,68,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2936.2774265865132
2,69,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4024.0867726204574
3,70,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5668.174053033513
4,71,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6389.4183443152015
5,72,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8311.469578276161
6,73,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11523.992502659208
7,74,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12107.395255632347
8,75,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14102.138969880263
1,76,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2741.3679624440115
2,77,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3915.259603120423
3,78,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5728.336699973502
4,79,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6708.257306271759
5,80,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7953.196412783157
6,81,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10769.214367897088
7,82,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12086.632534221704
8,83,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14292.775924578777
1,84,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3042.2104827357025
2,85,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4176.521363262164
3,86,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5695.866960625189
4,87,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6848.326634347378
5,88,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8433.610908961537
6,89,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10834.279446570477
7,90,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12087.4652343336
8,91,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13696.692079820095
1,92,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3168.6832674589605
2,93,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3921.061616850434
3,94,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5868.533319605784
4,95,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6584.435008211959
5,96,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8067.884169397944
6,97,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10803.266130119631
7,98,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11889.598806694263
8,99,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13783.460929113546
1,20,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3223.3787552202552
2,21,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4028.8039518803635
3,22,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5970.695732407987
4,23,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6762.7908567251
5,24,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8687.295143434656
6,25,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11281.407308491667
7,26,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12118.25367843527
8,27,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13827.120584990002
1,28,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3297.717618865873
2,29,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4164.762911652766
3,30,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,6090.174708182989
4,31,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6434.238798232103
5,32,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7980.852126293192
6,33,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11143.832818246576
7,34,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12036.732380508814
8,35,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14279.132449230356
1,36,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3425.98953260314
2,37,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3860.925786106181
3,38,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5790.466277456802
4,39,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6340.035241458515
5,40,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7840.390853201274
6,41,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10819.542093046577
7,42,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11746.169658953715
8,43,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13535.499697535497
1,44,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3350.2105379419995
2,45,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3899.0435533245704
3,46,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5567.749906586074
4,47,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6305.6394963760085
5,48,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8195.3932340235
6,49,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11069.54650967533
7,50,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12249.353170151386
8,51,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13928.067117129574
1,52,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2964.0378970601987
2,53,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3678.192894243513
3,54,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5854.8680884864225
4,55,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6564.428823503741
5,56,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8286.96932962549
6,57,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11126.629099701408
7,58,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11894.610082407245
8,59,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14180.644196343539
1,60,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3036.75321058339
2,61,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3728.7885394313416
3,62,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5886.5059580499665
4,63,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6564.71156948378
5,64,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7643.250613347514
6,65,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11003.537056839477
7,66,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12132.820779757469
8,67,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13574.464680113684
1,68,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,3159.3603003513736
2,69,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,3795.423706807645
3,70,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5582.827092819322
4,71,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6433.8740062857805
5,72,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7934.309306518486
6,73,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11152.82236683604
7,74,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,12178.258353153833
8,75,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,14121.86185889283
1,76,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2996.6936346661055
2,77,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4024.3246456592733
3,78,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5625.144014900901
4,79,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6987.148070565095
5,80,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,7973.653861235705
6,81,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,10996.73814024493
7,82,40794.41541679836,Salaried,Average,1900,Yes,2,Weekly,Daily,No,Tank,11951.019541455415
8,83,41972.2457733622,Salaried,Average,2100,Yes,3,Weekly,Daily,No,Tank,13946.973070697222
1,84,26931.471805599453,Salaried,Average,700,No,1,Weekly,Weekly,No,Direct Supply,2679.1236943053464
2,85,30986.1228866811,Salaried,Average,900,No,1,Weekly,Weekly,No,Direct Supply,4227.94974277399
3,86,33862.943611198905,Salaried,Average,1100,No,2,Weekly,Weekly,No,Direct Supply,5799.331178023752
4,87,36094.379124341,Salaried,Average,1300,No,2,Weekly,Weekly,No,Direct Supply,6763.190606085489
5,88,37917.594692280545,Salaried,Average,1500,No,2,Weekly,Daily,No,Direct Supply,8822.797653835454
6,89,39459.101490553134,Salaried,Average,1700,Yes,2,Weekly,Daily,No,Tank,11139.543582069982
